laureate,laureateLabel,prize,prizeLabel,awardDate,awardYear,citizenshipLabel,genderLabel,birthDate,birthYear,occupationLabel
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,Норвегия,мужской пол,1903-11-27T00:00:00Z,1903,преподаватель университета
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,США,мужской пол,1903-11-27T00:00:00Z,1903,преподаватель университета
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,Королевство Нидерландов,мужской пол,1903-11-27T00:00:00Z,1903,преподаватель университета
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,Норвегия,мужской пол,1903-11-27T00:00:00Z,1903,физик-теоретик
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,США,мужской пол,1903-11-27T00:00:00Z,1903,физик-теоретик
http://www.wikidata.org/entity/Q107405,Ларс Онсагер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1968-01-01T00:00:00Z,1968,Королевство Нидерландов,мужской пол,1903-11-27T00:00:00Z,1903,физик-теоретик
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,сценарист
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,писатель
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,учитель
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,поэт
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,интеллектуал
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,драматург
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,оператор-постановщик
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,переводчик
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,кинематографист
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,кинорежиссёр
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,романист
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,игрок в крикет
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,лингвист
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,рисовальщик
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,видеохудожник
http://www.wikidata.org/entity/Q37327,Сэмюэл Беккет,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1969-01-01T00:00:00Z,1969,Ирландия,мужской пол,1906-04-13T00:00:00Z,1906,боец французского Сопротивления
http://www.wikidata.org/entity/Q172840,Марри Гелл-Манн,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1969-01-01T00:00:00Z,1969,США,мужской пол,1929-09-15T00:00:00Z,1929,физик
http://www.wikidata.org/entity/Q172840,Марри Гелл-Манн,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1969-01-01T00:00:00Z,1969,США,мужской пол,1929-09-15T00:00:00Z,1929,автор нехудожественной литературы
http://www.wikidata.org/entity/Q172840,Марри Гелл-Манн,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1969-01-01T00:00:00Z,1969,США,мужской пол,1929-09-15T00:00:00Z,1929,физик-теоретик
http://www.wikidata.org/entity/Q271703,Алфред Херши,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1908-12-04T00:00:00Z,1908,химик
http://www.wikidata.org/entity/Q271703,Алфред Херши,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1908-12-04T00:00:00Z,1908,генетик
http://www.wikidata.org/entity/Q271703,Алфред Херши,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1908-12-04T00:00:00Z,1908,микробиолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,физик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,физик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,астрофизик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,астрофизик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,биолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,биолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,преподаватель университета
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,преподаватель университета
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,генетик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,генетик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,биофизик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,биофизик
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,вирусолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,вирусолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1906-09-04T00:00:00Z,1906,молекулярный биолог
http://www.wikidata.org/entity/Q76807,Макс Дельбрюк,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Германия,мужской пол,1906-09-04T00:00:00Z,1906,молекулярный биолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1912-08-13T00:00:00Z,1912,химик
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Италия,мужской пол,1912-08-13T00:00:00Z,1912,химик
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Королевство Италия,мужской пол,1912-08-13T00:00:00Z,1912,химик
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1912-08-13T00:00:00Z,1912,преподаватель университета
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Италия,мужской пол,1912-08-13T00:00:00Z,1912,преподаватель университета
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Королевство Италия,мужской пол,1912-08-13T00:00:00Z,1912,преподаватель университета
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1912-08-13T00:00:00Z,1912,микробиолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Италия,мужской пол,1912-08-13T00:00:00Z,1912,микробиолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Королевство Италия,мужской пол,1912-08-13T00:00:00Z,1912,микробиолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1912-08-13T00:00:00Z,1912,вирусолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Италия,мужской пол,1912-08-13T00:00:00Z,1912,вирусолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Королевство Италия,мужской пол,1912-08-13T00:00:00Z,1912,вирусолог
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,США,мужской пол,1912-08-13T00:00:00Z,1912,"Specialist in microbiology, virology and infection epidemiology"
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Италия,мужской пол,1912-08-13T00:00:00Z,1912,"Specialist in microbiology, virology and infection epidemiology"
http://www.wikidata.org/entity/Q205667,Сальвадор Лурия,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1969-01-01T00:00:00Z,1969,Королевство Италия,мужской пол,1912-08-13T00:00:00Z,1912,"Specialist in microbiology, virology and infection epidemiology"
http://www.wikidata.org/entity/Q102419,Дерек Бартон,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Великобритания,мужской пол,1918-09-08T00:00:00Z,1918,химик
http://www.wikidata.org/entity/Q102419,Дерек Бартон,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Великобритания,мужской пол,1918-09-08T00:00:00Z,1918,преподаватель университета
http://www.wikidata.org/entity/Q157212,Одд Хассель,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1897-05-17T00:00:00Z,1897,физик
http://www.wikidata.org/entity/Q157212,Одд Хассель,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1897-05-17T00:00:00Z,1897,химик
http://www.wikidata.org/entity/Q157212,Одд Хассель,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1897-05-17T00:00:00Z,1897,преподаватель университета
http://www.wikidata.org/entity/Q157212,Одд Хассель,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1897-05-17T00:00:00Z,1897,физико-химик
http://www.wikidata.org/entity/Q187988,Рагнар Фриш,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1895-03-03T00:00:00Z,1895,экономист
http://www.wikidata.org/entity/Q187988,Рагнар Фриш,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1895-03-03T00:00:00Z,1895,преподаватель университета
http://www.wikidata.org/entity/Q187988,Рагнар Фриш,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1969-01-01T00:00:00Z,1969,Норвегия,мужской пол,1895-03-03T00:00:00Z,1895,econometrician
http://www.wikidata.org/entity/Q183181,Ян Тинберген,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1969-01-01T00:00:00Z,1969,Королевство Нидерландов,мужской пол,1903-04-12T00:00:00Z,1903,экономист
http://www.wikidata.org/entity/Q183181,Ян Тинберген,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1969-01-01T00:00:00Z,1969,Королевство Нидерландов,мужской пол,1903-04-12T00:00:00Z,1903,преподаватель университета
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,сценарист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,сценарист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,сценарист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,сценарист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,писатель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,писатель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,писатель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,писатель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,военнослужащий
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,военнослужащий
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,военнослужащий
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,военнослужащий
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,поэт
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,поэт
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,поэт
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,поэт
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,историк
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,историк
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,историк
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,историк
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,драматург
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,драматург
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,драматург
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,драматург
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,общественный деятель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,общественный деятель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,общественный деятель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,общественный деятель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,школьный учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,школьный учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,школьный учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,школьный учитель
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,публицист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,публицист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,публицист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,публицист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,романист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,романист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,романист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,романист
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,Россия,мужской пол,1918-12-11T00:00:00Z,1918,прозаик
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,СССР,мужской пол,1918-12-11T00:00:00Z,1918,прозаик
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,апатрид,мужской пол,1918-12-11T00:00:00Z,1918,прозаик
http://www.wikidata.org/entity/Q34474,Александр Исаевич Солженицын,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1970-01-01T00:00:00Z,1970,РСФСР,мужской пол,1918-12-11T00:00:00Z,1918,прозаик
